Sideroxydans lithotrophicus
Silicibacter sp.
Simonsiella muelleri
Sinorhizobium fredii
Sinorhizobium medicae
Sinorhizobium meliloti
Slackia exigua
Slackia heliotrinireducens
Sodalis glossinidius
Sorangium cellulosum
Sphaerobacter thermophilus
Sphingobacterium spiritivorum
Sphingobium chlorophenolicum
Sphingobium japonicum
Sphingobium xenophagum
Sphingobium yanoikuyae
Sphingomonas sp.
Sphingomonas wittichii
Sphingopyxis alaskensis
Sphingopyxis macrogoltabida
Spirochaeta smaragdinae
Spirochaeta thermophila
Spiroplasma citri
Spirosoma linguale
Stackebrandtia nassauensis
Staphylococcus aureus
Staphylococcus capitis
Staphylococcus caprae
Staphylococcus carnosus
Staphylococcus chromogenes
Staphylococcus epidermidis
Staphylococcus haemolyticus
Staphylococcus hominis
Staphylococcus lugdunensis
Staphylococcus saprophyticus
Staphylococcus sciuri
Staphylococcus simulans
Staphylococcus sp.
Staphylococcus warneri
Staphylothermus hellenicus
Staphylothermus marinus
Starkeya novella
Stenotrophomonas maltophilia
Stenotrophomonas sp.
Stigmatella aurantiaca
Streptobacillus moniliformis
Streptococcus agalactiae
Streptococcus anginosus
Streptococcus downei
Streptococcus dysgalactiae
Streptococcus equi
Streptococcus equinus
Streptococcus gallolyticus
Streptococcus gordonii
Streptococcus infantarius
Streptococcus infantis
Streptococcus mitis
Streptococcus mutans
Streptococcus oralis
Streptococcus parasanguinis
Streptococcus pneumoniae
Streptococcus pseudoporcinus
Streptococcus pyogenes
Streptococcus salivarius
Streptococcus sanguinis
Streptococcus sp.
Streptococcus suis
Streptococcus thermophilus
Streptococcus uberis
Streptococcus vestibularis
Streptomyces albulus
Streptomyces albus
Streptomyces avermitilis
Streptomyces clavuligerus
Streptomyces coelicolor
Streptomyces filamentosus
Streptomyces flavogriseus
Streptomyces ghanaensis
Streptomyces griseoflavus
Streptomyces griseus
Streptomyces hygroscopicus
Streptomyces laurentii
Streptomyces lavendulae
Streptomyces lividans
Streptomyces pristinaespiralis
Streptomyces rochei
Streptomyces scabiei
Streptomyces sp.
Streptomyces sviceus
Streptomyces venezuelae
Streptomyces violaceoruber
Streptomyces violaceusniger
Streptomyces viridochromogenes
Streptosporangium roseum
Subdoligranulum variabile
Sulfitobacter sp.
Sulfolobus acidocaldarius
Sulfolobus islandicus
Sulfolobus solfataricus
Sulfolobus tokodaii
Sulfuricurvum kujiense
Sulfurihydrogenibium azorense
Sulfurihydrogenibium sp.
Sulfurihydrogenibium yellowstonense
Sulfurimonas autotrophica
Sulfurimonas denitrificans
Sulfurospirillum deleyianum
Sulfurovum sp.
Symbiobacterium thermophilum
Synechococcus elongatus
Synechococcus sp.
Synechocystis sp.
Syntrophobacter fumaroxidans
Syntrophomonas wolfei
Syntrophothermus lipocalidus
Syntrophus aciditrophicus
Teredinibacter turnerae
Terriglobus saanensis
Tetragenococcus halophilus
Thalassiobium sp.
Thauera sp.
Thermaerobacter marianensis
Thermaerobacter subterraneus
Thermanaerovibrio acidaminovorans
Thermincola potens
Thermoanaerobacter brockii
Thermoanaerobacter ethanolicus
Thermoanaerobacter italicus
Thermoanaerobacter mathranii
Thermoanaerobacter pseudethanolicus
Thermoanaerobacter sp.
Thermoanaerobacter wiegelii
Thermoanaerobacterium thermosaccharolyticum
Thermobaculum terrenum
Thermobifida fusca
Thermobispora bispora
Thermococcus barophilus
Thermococcus gammatolerans
Thermococcus kodakarensis
Thermococcus onnurineus
Thermococcus sibiricus
Thermococcus sp.
Thermocrinis albus
Thermodesulfovibrio yellowstonii
Thermofilum pendens
Thermomicrobium roseum
Thermomonospora curvata
Thermoplasma acidophilum
Thermoplasma volcanium
Thermoproteus neutrophilus
Thermosediminibacter oceani
Thermosinus carboxydivorans
Thermosipho africanus
Thermosipho melanesiensis
Thermosphaera aggregans
Thermosynechococcus elongatus
Thermotoga lettingae
Thermotoga maritima
Thermotoga naphthophila
Thermotoga neapolitana
Thermotoga petrophila
Thermotoga sp.
Thermotogales bacterium
Thermus aquaticus
Thermus sp.
Thermus thermophilus
Thioalkalivibrio sp.
Thiobacillus denitrificans
Thiomicrospira crunogena
Thiomonas intermedia
Thiomonas sp.
Tolumonas auensis
Treponema denticola
Treponema pallidum
Treponema vincentii
Trichodesmium erythraeum
Tropheryma whipplei
Truepera radiovictrix
Tsukamurella paurometabola
Turicibacter sanguinis
Ureaplasma parvum
Ureaplasma urealyticum
Variovorax paradoxus
Veillonella atypica
Veillonella dispar
Veillonella parvula
Veillonella sp.
Verminephrobacter eiseniae
Verrucomicrobiae bacterium
Verrucomicrobium spinosum
Vibrio alginolyticus
Vibrio caribbenthicus
Vibrio cholerae
Vibrio coralliilyticus
Vibrio furnissii
Vibrio harveyi
Vibrio metschnikovii
Vibrio mimicus
Vibrio nigripulchritudo
Vibrio orientalis
Vibrio parahaemolyticus
Vibrio shilonii
Vibrio sp.
Vibrio splendidus
Vibrio tapetis
Vibrio vulnificus
Vibrionales bacterium
Victivallis vadensis
Vulcanisaeta distributa
Waddlia chondrophila
Weissella cibaria
Weissella paramesenteroides
Wigglesworthia glossinidia
Wolbachia endosymbiont
Wolbachia sp.
Wolinella succinogenes
Xanthobacter autotrophicus
Xanthomonas albilineans
Xanthomonas axonopodis
Xanthomonas campestris
Xanthomonas citri
Xanthomonas euvesicatoria
Xanthomonas fuscans
Xanthomonas oryzae
Xenorhabdus bovienii
Xenorhabdus nematophila
Xylanimonas cellulosilytica
Xylella fastidiosa
Yersinia aldovae
Yersinia bercovieri
Yersinia enterocolitica
Yersinia frederiksenii
Yersinia intermedia
Yersinia kristensenii
Yersinia mollaretii
Yersinia pestis
Yersinia pseudotuberculosis
Yersinia rohdei
Yersinia ruckeri
Zunongwangia profunda
Zymomonas mobilis
